"","Id","Date","CDs","Price"
"4927","424",1998-02-03,1,11.88
"4928","424",1998-03-08,3,36.86
"4929","424",1998-04-20,2,29.98
"4930","424",1998-05-06,3,43.97
"4931","425",1997-01-19,1,12.49
"4932","426",1997-01-19,3,36.73
"4933","427",1997-01-19,1,21.37
"4934","427",1997-02-19,2,29.33
"4935","428",1997-01-19,1,12.49
"4936","428",1997-06-21,3,38.33
"4937","428",1997-08-17,1,11.77
"4938","428",1997-10-31,1,13.99
"4939","428",1998-04-10,1,72.99
"4940","428",1998-05-01,1,72.99
"4941","428",1998-06-07,3,42.47
"4942","429",1997-01-19,1,15.36
"4943","43",1997-01-03,4,45.67
"4944","430",1997-01-19,1,15.36
"4945","431",1997-01-19,2,31.72
"4946","431",1997-10-20,3,49.47
"4947","432",1997-01-19,1,11.77
"4948","433",1997-01-19,4,49.87
"4949","434",1997-01-19,3,37.51
"4950","434",1997-03-19,2,25.74
"4951","434",1998-04-29,3,58.74
"4952","435",1997-01-19,1,9.77
"4953","436",1997-01-19,2,39.98
"4954","437",1997-01-19,4,58.89
"4955","438",1997-01-19,2,31.52
"4956","439",1997-01-19,1,15.99
"4957","439",1997-05-26,2,34.14
"4958","44",1997-01-03,4,49.67
"4959","440",1997-01-19,5,84.02
"4960","440",1997-03-07,6,88.6
"4961","440",1997-07-21,7,106.55
"4962","441",1997-01-19,2,25.74
"4963","441",1997-02-16,1,13.97
"4964","441",1997-07-15,1,13.97
"4965","441",1997-07-17,1,12.97
"4966","441",1997-07-25,1,14.79
"4967","441",1997-12-05,4,57.96
"4968","441",1997-12-20,1,13.99
"4969","441",1997-12-31,4,53.96
"4970","441",1998-03-17,1,13.49
"4971","441",1998-04-14,1,12.99
"4972","441",1998-06-12,3,44.47
"4973","442",1997-01-19,1,13.97
"4974","443",1997-01-19,3,65.97
"4975","444",1997-01-20,2,29.92
"4976","444",1997-01-27,2,29.98
"4977","444",1997-02-11,2,29.98
"4978","444",1998-02-13,1,12.99
"4979","445",1997-01-20,2,18.56
"4980","446",1997-01-20,1,22.99
"4981","446",1997-03-14,2,24.48
"4982","446",1997-04-22,1,13.97
"4983","446",1997-05-26,1,23.88
"4984","446",1997-06-16,2,24.49
"4985","446",1997-07-23,2,23.54
"4986","446",1997-07-29,2,28.73
"4987","446",1998-06-04,1,11.88
"4988","447",1997-01-20,1,14.99
"4989","448",1997-01-20,1,18.36
"4990","448",1997-02-04,3,44.97
"4991","449",1997-01-20,1,14.96
"4992","45",1997-01-03,1,8.97
"4993","45",1997-06-23,1,14.96
"4994","450",1997-01-20,4,71.69
"4995","450",1997-03-16,2,27.33
"4996","451",1997-01-20,13,150.21
"4997","451",1997-03-23,7,83.39
"4998","451",1997-10-11,3,52.97
"4999","452",1997-01-20,2,25.74
"5000","452",1997-05-19,1,11.77
"5001","453",1997-01-20,5,72.25
"5002","453",1997-01-22,1,35.37
"5003","453",1997-04-07,2,27.14
"5004","454",1997-01-20,2,30.72
"5005","454",1997-07-29,1,14.37
"5006","455",1997-01-20,2,29.92
"5007","456",1997-01-20,1,17.76
"5008","456",1997-02-06,1,11.77
"5009","456",1997-03-28,5,77.48
"5010","456",1997-04-28,6,80.41
"5011","456",1997-05-05,3,34.5
"5012","456",1997-07-18,3,43.95
"5013","456",1997-08-04,10,167.65
"5014","456",1997-08-06,4,52.46
"5015","456",1997-11-07,2,26.98
"5016","456",1997-11-18,3,59.97
"5017","456",1997-12-15,1,13.99
"5018","456",1998-03-19,9,117.37
"5019","457",1997-01-20,1,19.99
"5020","457",1997-02-09,1,9.98
"5021","457",1997-02-17,1,12.77
"5022","457",1997-04-24,2,25.48
"5023","457",1997-05-06,2,27.85
"5024","458",1997-01-20,2,23.73
"5025","459",1997-01-20,5,76.23
"5026","46",1997-01-03,3,40.7
"5027","46",1997-01-14,1,14.96
"5028","46",1997-01-21,2,43.13
"5029","46",1997-01-27,1,14.96
"5030","46",1997-02-04,2,39.33
"5031","46",1997-04-11,2,29.92
"5032","46",1997-06-27,2,37.93
"5033","46",1997-07-10,2,26.73
"5034","46",1997-07-14,2,29.58
"5035","46",1997-07-29,1,14.96
"5036","46",1997-07-31,1,21.97
"5037","46",1997-08-28,4,57.47
"5038","46",1997-09-01,2,23.54
"5039","46",1997-10-13,2,32.48
"5040","46",1997-10-28,2,24.48
"5041","46",1997-12-14,3,35.97
"5042","46",1998-01-10,2,26.48
"5043","46",1998-02-13,2,28.98
"5044","46",1998-03-01,2,30.98
"5045","46",1998-03-05,2,32.47
"5046","46",1998-03-25,2,25.98
"5047","46",1998-04-15,1,11.88
"5048","46",1998-05-31,1,12.99
"5049","460",1997-01-20,3,43.89
"5050","461",1997-01-20,1,15.99
"5051","461",1997-03-19,1,34.77
"5052","461",1997-03-21,1,22.77
"5053","461",1997-04-08,2,23.74
"5054","461",1997-04-29,1,15.36
"5055","461",1997-04-30,1,12.97
"5056","461",1997-06-13,1,14.37
"5057","461",1997-07-17,1,25.77
"5058","461",1998-01-25,2,21.98
"5059","461",1998-03-10,1,29.49
"5060","461",1998-05-04,1,14.99
"5061","461",1998-06-04,1,14.49
"5062","462",1997-01-20,4,59.25
"5063","463",1997-01-20,2,29.33
"5064","463",1997-03-21,4,58.07
"5065","464",1997-01-20,2,22.94
"5066","464",1997-05-19,3,38.71
"5067","464",1997-10-02,6,61.44
"5068","464",1997-12-30,3,30.47
"5069","465",1997-01-20,2,23.96
"5070","466",1997-01-20,2,29.73
"5071","466",1997-04-27,3,43.3
"5072","466",1997-06-30,1,21.77
"5073","466",1998-05-31,4,62.46
"5074","467",1997-01-20,3,16.31
"5075","467",1997-08-29,3,51.5
"5076","468",1997-01-20,3,41.91
"5077","468",1997-10-13,3,19.97
"5078","469",1997-01-20,2,25.74
"5079","469",1997-01-30,1,12.77
"5080","469",1997-07-14,1,14.96
"5081","469",1997-07-24,2,28.93
"5082","469",1997-08-21,2,29.92
"5083","469",1997-10-13,1,12.99
"5084","469",1997-11-18,1,12.49
"5085","47",1997-01-03,1,14.37
"5086","470",1997-01-20,4,51.48
"5087","470",1998-05-19,5,54.84
"5088","471",1997-01-20,1,14.37
"5089","471",1997-02-06,1,14.79
"5090","471",1997-12-06,4,51.96
"5091","472",1997-01-20,3,40.73
"5092","473",1997-01-20,1,9.98
"5093","474",1997-01-20,2,26.76
"5094","474",1997-06-08,1,11.77
"5095","474",1997-09-13,2,28.48
"5096","474",1998-04-19,4,48.55
"5097","475",1997-01-20,2,30.86
"5098","476",1997-01-20,3,34.31
"5099","477",1997-01-20,4,56.87
"5100","477",1997-01-22,3,31.31
"5101","477",1997-09-13,2,25.98
"5102","477",1997-09-27,2,46.98
"5103","477",1997-09-29,1,14.49
"5104","477",1997-12-28,1,10.49
"5105","477",1998-03-01,1,19.99
"5106","478",1997-01-20,1,19.99
"5107","478",1997-10-13,1,5.49
"5108","478",1997-10-25,1,15.49
"5109","479",1997-01-21,1,10.97
"5110","48",1997-01-03,1,12.49
"5111","480",1997-01-21,4,49.44
"5112","480",1997-04-17,7,55.79
"5113","480",1997-06-19,5,58.1
"5114","480",1998-01-04,4,34.46
"5115","480",1998-03-02,6,56.94
"5116","481",1997-01-21,2,27.54
"5117","481",1997-06-21,6,89.48
"5118","481",1998-04-01,7,128.13
"5119","482",1997-01-21,1,14.96
"5120","483",1997-01-21,1,11.99
"5121","483",1997-03-22,1,11.97
"5122","484",1997-01-21,1,13.97
"5123","485",1997-01-21,3,31.51
"5124","485",1997-01-24,3,44.51
"5125","485",1997-01-28,1,11.77
"5126","485",1997-02-05,3,36.11
"5127","485",1997-02-24,7,81.41
"5128","485",1997-03-18,3,40.11
"5129","485",1997-03-24,3,40.71
"5130","485",1997-04-28,5,59.85
"5131","485",1997-05-21,5,65.63
"5132","485",1997-05-27,5,74.77
"5133","485",1997-06-23,5,62.04
"5134","485",1997-09-10,3,33.47
"5135","486",1997-01-21,1,13.97
"5136","487",1997-01-21,5,80.11
"5137","487",1997-02-07,1,14.79
"5138","487",1997-02-25,2,28.76
"5139","487",1997-03-02,2,33.48
"5140","487",1997-03-25,3,47.12
"5141","488",1997-01-21,1,21.99
"5142","489",1997-01-21,1,9.98
"5143","49",1997-01-03,1,17.9
"5144","49",1997-01-14,1,14.37
"5145","490",1997-01-21,2,37.48
"5146","490",1997-10-24,7,102.93
"5147","491",1997-01-21,2,26.13
"5148","491",1997-01-31,1,23.99
"5149","491",1997-02-08,2,34
"5150","491",1997-03-24,3,42.93
"5151","491",1997-05-23,2,30.37
"5152","491",1998-01-14,1,14.49
"5153","491",1998-03-09,1,11.99
"5154","491",1998-03-23,1,15.49
"5155","492",1997-01-21,1,14.37
"5156","492",1998-03-21,2,18.98
"5157","493",1997-01-21,1,11.97
"5158","493",1997-02-20,2,26.13
"5159","493",1997-06-18,3,44.09
"5160","493",1997-08-22,2,25.74
"5161","493",1997-12-06,2,26.98
"5162","494",1997-01-21,1,12.49
"5163","495",1997-01-21,1,12.97
"5164","495",1997-09-30,1,11.49
"5165","495",1997-12-23,1,7.49
"5166","496",1997-01-21,2,30.72
"5167","496",1997-02-05,1,15.36
"5168","497",1997-01-21,2,41.98
"5169","498",1997-01-21,4,60.64
"5170","499",1997-01-21,3,38.03
"5171","499",1997-03-13,2,28.93
"5172","499",1997-04-24,3,42.9
"5173","499",1997-06-22,2,26.14
"5174","499",1997-06-24,3,41.91
"5175","499",1997-07-05,5,68.6
"5176","499",1997-07-26,4,55.07
"5177","499",1997-11-07,3,41.47
"5178","499",1998-01-03,2,20.98
"5179","499",1998-02-02,3,42.06
"5180","499",1998-06-27,3,39.97
"5181","5",1997-01-01,2,23.94
"5182","50",1997-01-03,3,27.92
"5183","500",1997-01-21,2,29.92
"5184","500",1997-02-08,3,39.73
"5185","500",1997-02-20,2,25.93
"5186","500",1997-03-01,3,42.9
"5187","501",1997-01-21,3,74.97
"5188","502",1997-01-21,1,14.96
"5189","503",1997-01-21,2,39.98
"5190","504",1997-01-22,2,37.98
"5191","505",1997-01-22,6,83
"5192","505",1997-04-30,5,64.24
"5193","505",1997-05-02,1,14.96
"5194","505",1998-04-05,4,58.85
"5195","506",1997-01-22,4,65.34
"5196","507",1997-01-22,5,112.72
"5197","507",1997-01-25,2,40.74
"5198","507",1997-08-27,1,14.96
"5199","507",1997-11-07,5,66.95
"5200","507",1997-12-15,7,105.93
"5201","508",1997-01-22,2,18.75
"5202","509",1997-01-22,3,49.97
"5203","509",1997-01-24,6,84.22
"5204","509",1997-02-10,6,85.01
"5205","509",1997-02-14,6,86.4
"5206","509",1997-02-24,6,88.99
"5207","509",1997-03-08,5,71.63
"5208","509",1997-03-26,6,95.91
"5209","509",1997-04-07,9,125.69
"5210","509",1997-04-17,6,95.94
"5211","509",1997-04-25,7,100.6
"5212","509",1997-05-05,7,103.75
"5213","509",1997-05-12,1,15.36
"5214","509",1997-06-11,7,90.18
"5215","509",1997-06-20,5,76.22
"5216","509",1997-06-27,1,15.36
"5217","509",1997-08-18,7,95.98
"5218","509",1997-09-04,7,99.21
"5219","509",1997-09-18,5,69.45
"5220","509",1997-09-25,1,15.49
"5221","509",1997-10-06,6,87.44
"5222","509",1997-11-18,7,99.93
"5223","509",1998-01-19,7,102.93
"5224","509",1998-01-30,4,131.46
"5225","509",1998-01-31,4,56.46
"5226","51",1997-01-03,3,55.1
"5227","51",1998-04-11,8,114.79
"5228","510",1997-01-22,1,13.97
"5229","511",1997-01-22,4,44.74
"5230","511",1997-02-28,1,14.96
"5231","512",1997-01-22,1,49.97
"5232","513",1997-01-22,1,11.97
"5233","513",1997-03-18,2,37.65
"5234","514",1997-01-22,2,35.76
"5235","515",1997-01-22,1,11.77
"5236","516",1997-01-22,1,11.7
"5237","516",1998-06-14,2,25.98
"5238","516",1998-06-18,2,20.98
"5239","517",1997-01-22,4,62.87
"5240","517",1997-02-20,1,11.77
"5241","517",1997-03-10,1,21.77
"5242","517",1997-03-23,3,35.31
"5243","517",1997-05-18,2,24.74
"5244","517",1997-08-17,2,43.34
"5245","517",1998-01-01,2,31.48
"5246","518",1997-01-22,1,14.77
"5247","519",1997-01-22,1,14.96
"5248","519",1997-09-30,3,41.47
"5249","519",1998-02-26,2,25.16
"5250","52",1997-01-03,1,24.99
"5251","520",1997-01-22,2,34.98
"5252","521",1997-01-22,1,9.97
"5253","521",1997-06-04,1,13.77
"5254","521",1997-06-23,2,21.54
"5255","521",1997-07-30,1,13.97
"5256","521",1997-08-18,1,4.79
"5257","521",1997-09-20,1,11.49
"5258","521",1997-09-23,2,46.48
"5259","521",1997-11-03,1,27.99
"5260","521",1997-11-07,1,33.99
"5261","521",1997-11-28,2,31.98
"5262","521",1997-12-11,2,22.98
"5263","521",1997-12-19,1,16.99
"5264","521",1997-12-29,2,28.48
"5265","521",1998-03-07,1,15.49
"5266","521",1998-06-09,3,18.47
"5267","522",1997-01-22,2,28.13
"5268","523",1997-01-22,1,12.49
"5269","523",1997-03-22,2,20.86
"5270","523",1997-04-10,1,14.37
"5271","524",1997-01-22,2,30.36
"5272","525",1997-01-22,3,43.7
"5273","526",1997-01-22,2,30.76
"5274","526",1997-05-28,8,120.95
"5275","526",1997-06-30,6,71.22
"5276","526",1997-10-09,1,11.49
"5277","526",1997-10-13,1,13.99
"5278","526",1997-10-21,4,53.96
"5279","526",1997-10-27,3,47.97
"5280","527",1997-01-22,1,12.49
"5281","528",1997-01-22,1,17.9
"5282","528",1997-08-19,1,27.77
"5283","528",1998-05-03,1,11.88
"5284","529",1997-01-23,5,63.05
"5285","529",1997-06-18,4,38.92
"5286","529",1997-11-01,4,25.96
"5287","529",1997-11-06,1,14.49
"5288","529",1997-11-08,5,58.95
"5289","529",1997-12-11,2,16.98
"5290","529",1998-03-16,3,29.97
"5291","529",1998-03-25,1,12.99
"5292","529",1998-04-14,4,28.46
"5293","529",1998-06-07,3,14.47
"5294","529",1998-06-16,2,15.98
"5295","529",1998-06-26,3,27.97
"5296","53",1997-01-03,1,12.97
"5297","53",1998-04-10,2,34.41
"5298","530",1997-01-23,1,11.77
"5299","531",1997-01-23,2,25.74
"5300","532",1997-01-23,1,17.9
"5301","532",1997-04-23,1,12.49
"5302","532",1998-03-09,4,37.96
"5303","533",1997-01-23,3,41.5
"5304","534",1997-01-23,2,23.54
"5305","534",1997-02-24,3,44.88
"5306","535",1997-01-23,9,154.92
"5307","535",1997-05-21,1,17.7
"5308","535",1997-08-17,2,137.14
"5309","535",1997-10-18,4,62.96
"5310","535",1998-02-01,12,169.38
"5311","536",1997-01-23,1,11.77
"5312","537",1997-01-23,1,9.77
"5313","538",1997-01-23,10,141.85
"5314","539",1997-01-23,2,23.94
"5315","539",1997-01-24,1,6.79
"5316","54",1997-01-03,2,28.74
"5317","540",1997-01-23,14,202.58
"5318","541",1997-01-23,3,38.5
"5319","541",1997-03-10,3,40.7
"5320","541",1997-09-02,2,26.73
"5321","541",1997-11-13,2,22.48
"5322","541",1997-12-05,3,40.47
"5323","541",1998-01-29,3,37.86
"5324","541",1998-03-14,1,12.58
"5325","541",1998-04-04,4,64.24
"5326","541",1998-05-03,3,41.97
"5327","542",1997-01-23,3,35.91
"5328","543",1997-01-23,9,124.69
"5329","543",1997-02-21,12,147.4
"5330","543",1997-06-29,9,124.51
"5331","544",1997-01-23,1,14.37
"5332","545",1997-01-23,2,29.16
"5333","546",1997-01-23,2,23.14
"5334","547",1997-01-23,1,13.97
"5335","548",1997-01-23,5,70.45
"5336","548",1997-06-26,5,71.45
"5337","549",1997-01-23,2,37.96
"5338","549",1997-01-28,3,58.95
"5339","549",1997-03-03,2,28.93
"5340","549",1997-04-15,3,46.93
"5341","549",1997-04-26,1,21.99
"5342","549",1997-05-16,3,49.31
"5343","549",1997-06-11,3,38.91
"5344","549",1997-06-23,3,42.31
"5345","549",1997-08-22,2,27.94
"5346","549",1997-08-27,3,44.3
"5347","549",1997-09-15,2,27.98
"5348","549",1997-11-01,4,53.96
"5349","549",1997-11-26,3,39.97
"5350","549",1997-12-05,4,52.46
"5351","549",1998-01-16,3,59.47
"5352","549",1998-03-12,3,36.97
"5353","549",1998-04-05,2,25.07
"5354","549",1998-05-19,3,36.97
"5355","549",1998-06-05,3,49.56
"5356","549",1998-06-29,1,12.58
"5357","55",1997-01-03,1,52.99
"5358","550",1997-01-23,2,15.76
"5359","551",1997-01-23,2,66.96
"5360","551",1997-03-11,1,30.97
"5361","552",1997-01-23,2,33.8
"5362","552",1997-01-25,3,38.16
"5363","552",1997-02-06,4,71.24
"5364","552",1997-02-16,1,14.99
"5365","553",1997-01-23,1,14.37
"5366","553",1997-05-08,4,56.31
"5367","553",1997-06-02,5,92.96
"5368","553",1997-07-08,1,26.75
"5369","553",1998-06-03,2,34.48
"5370","554",1997-01-23,2,21.54
"5371","555",1997-01-23,2,31.8
"5372","555",1997-05-04,2,39.98
"5373","555",1997-09-07,2,23.95
"5374","556",1997-01-23,1,12.97
"5375","557",1997-01-23,2,25.14
"5376","558",1997-01-24,1,8.97
"5377","558",1997-02-04,1,19.3
"5378","558",1997-02-11,1,19.3
"5379","558",1997-02-20,1,4.77
"5380","558",1997-02-28,1,17.76
"5381","558",1997-03-05,5,77.84
"5382","558",1997-03-20,2,31.94
"5383","558",1997-03-25,2,25.96
"5384","558",1997-04-10,2,19.76
"5385","558",1997-04-30,2,30.69
"5386","558",1997-05-03,1,22.99
"5387","558",1997-05-20,1,31.03
"5388","558",1997-07-10,1,19.55
"5389","559",1997-01-24,2,23.54
"5390","56",1997-01-03,1,14.37
"5391","56",1997-07-06,1,13.97
"5392","56",1997-08-23,4,42.08
"5393","560",1997-01-24,3,39.3
"5394","560",1997-03-18,2,30.32
"5395","561",1997-01-24,1,11.77
"5396","561",1997-03-04,2,77.34
"5397","561",1997-08-15,1,15.36
"5398","561",1997-10-01,3,42.47
"5399","561",1997-11-17,6,82.44
"5400","561",1998-01-31,4,55.35
"5401","562",1997-01-24,1,13.97
"5402","562",1997-02-14,1,33.99
"5403","562",1997-09-22,1,15.99
"5404","563",1997-01-24,3,42.31
"5405","564",1997-01-24,3,43.7
"5406","565",1997-01-24,7,80.59
"5407","566",1997-01-24,3,78.7
"5408","567",1997-01-24,1,14.96
"5409","567",1997-02-07,2,28.93
"5410","567",1997-03-02,1,15.36
"5411","567",1997-05-24,2,29.54
"5412","567",1997-06-25,1,15.76
"5413","567",1997-09-15,2,14.48
"5414","567",1997-12-07,3,44.47
"5415","567",1998-02-28,2,17.98
"5416","568",1997-01-24,1,9.97
"5417","568",1997-12-14,5,60.45
"5418","568",1998-02-20,4,52.54
"5419","569",1997-01-24,3,26.07
"5420","57",1997-01-03,1,11.77
"5421","57",1997-02-02,1,15.36
"5422","57",1998-04-20,2,26.3
"5423","570",1997-01-24,2,13.58
"5424","570",1997-07-07,1,12.25
"5425","570",1997-07-17,1,16.36
"5426","570",1997-10-08,1,11.49
"5427","570",1998-03-09,1,12.49
"5428","571",1997-01-24,2,15.96
"5429","572",1997-01-24,5,69.22
"5430","572",1997-02-02,1,15.96
"5431","572",1997-02-12,3,52.93
"5432","572",1997-02-16,6,84.39
"5433","572",1997-02-20,2,66.54
"5434","572",1997-03-26,3,33.51
"5435","572",1998-02-15,5,69.95
"5436","573",1997-01-24,2,23.54
"5437","573",1997-10-20,2,61.98
"5438","573",1997-10-22,1,25.99
"5439","573",1998-03-30,2,26.87
"5440","574",1997-01-24,2,26.94
"5441","574",1997-07-30,3,27.31
"5442","575",1997-01-24,3,86.97
"5443","575",1997-03-03,1,13.97
"5444","576",1997-01-24,3,43.09
"5445","577",1997-01-24,4,54.27
"5446","577",1997-03-16,4,59.25
"5447","578",1997-01-24,1,38.99
"5448","579",1997-01-24,14,197.79
"5449","58",1997-01-04,1,14.96
"5450","580",1997-01-24,1,11.77
"5451","581",1997-01-24,2,48.98
"5452","582",1997-01-24,1,13.97
"5453","583",1997-01-24,2,26.14
"5454","584",1997-01-25,1,13.97
"5455","584",1997-09-30,2,45.98
"5456","584",1997-11-24,2,24.48
"5457","585",1997-01-25,1,19.99
"5458","585",1997-06-13,3,42
"5459","585",1997-06-25,4,46
"5460","586",1997-01-25,2,25.74
"5461","587",1997-01-25,6,86.02
"5462","588",1997-01-25,1,13.97
"5463","589",1997-01-25,3,38.5
"5464","59",1997-01-04,3,44.71
"5465","59",1997-09-30,1,6.49
"5466","59",1997-11-24,1,12.99
"5467","59",1998-03-19,1,36.99
"5468","590",1997-01-25,1,12.77
"5469","591",1997-01-25,2,34.54
"5470","592",1997-01-25,1,21.7
"5471","592",1997-08-16,1,15.36
"5472","593",1997-01-25,4,33.34
"5473","593",1997-01-26,3,38.5
"5474","593",1997-02-27,4,56.86
"5475","593",1997-03-08,5,70.03
"5476","593",1997-03-31,1,15.9
"5477","593",1997-04-18,5,33.33
"5478","593",1997-04-26,4,39.52
"5479","593",1997-05-25,3,43.3
"5480","593",1998-03-24,1,18.49
"5481","594",1997-01-25,1,11.77
"5482","595",1997-01-25,1,19.77
"5483","596",1997-01-25,2,26.73
"5484","596",1997-03-22,1,12.77
"5485","596",1997-09-11,4,69.46
"5486","596",1997-11-15,4,50.46
"5487","596",1997-12-02,2,59.48
"5488","596",1997-12-13,6,80.44
"5489","596",1998-03-22,3,41.47
"5490","597",1997-01-25,1,14.79
"5491","598",1997-01-25,1,12.49
"5492","598",1997-12-06,2,30.98
"5493","598",1998-02-07,1,12.49
"5494","598",1998-03-11,1,12.99
"5495","599",1997-01-25,1,9.77
"5496","599",1997-06-23,1,6.78
"5497","599",1997-07-25,1,9.98
"5498","599",1997-11-03,1,9.49
"5499","599",1997-11-20,1,12.49
"5500","6",1997-01-01,1,35.99
"5501","6",1997-01-11,1,32.99
"5502","6",1997-03-15,4,77.96
"5503","6",1997-04-16,3,59.3
"5504","6",1997-04-24,2,134.98
"5505","6",1997-06-23,1,91.92
"5506","6",1997-07-22,3,47.08
"5507","6",1997-07-26,2,71.96
"5508","6",1997-10-25,3,78.47
"5509","6",1997-12-06,3,83.47
"5510","6",1998-01-18,4,84.46
"5511","6",1998-02-15,4,123.96
"5512","6",1998-02-21,2,32.98
"5513","6",1998-02-26,2,23.06
"5514","6",1998-05-10,1,72.99
"5515","6",1998-06-20,3,55.47
"5516","60",1997-01-04,8,121.34
"5517","600",1997-01-25,1,109.99
"5518","600",1997-10-26,1,62.99
"5519","601",1997-01-25,2,27.95
"5520","601",1997-03-14,2,26.73
"5521","601",1997-03-24,2,29.33
"5522","601",1997-04-22,2,26.93
"5523","601",1997-06-24,3,44.88
"5524","602",1997-01-25,10,147.22
"5525","602",1998-02-03,7,101.82
"5526","603",1997-01-25,6,71.62
"5527","604",1997-01-25,1,35.99
"5528","604",1997-03-02,1,15.36
"5529","604",1997-08-17,1,14.96
"5530","604",1997-08-23,1,13.77
"5531","605",1997-01-25,5,77.24
"5532","606",1997-01-25,2,28.74
"5533","606",1997-09-01,1,14.37
"5534","607",1997-01-25,1,14.96
"5535","608",1997-01-25,1,21.7
"5536","608",1997-04-22,2,29.76
"5537","608",1997-04-30,1,12.97
"5538","609",1997-01-25,4,49.96
"5539","609",1997-01-26,3,37.47
"5540","609",1997-06-28,1,36.69
"5541","61",1997-01-04,4,56.27
"5542","61",1997-01-20,5,78.26
"5543","61",1997-02-24,4,88.94
"5544","61",1997-03-03,1,15.36
"5545","61",1997-07-29,1,31.03
"5546","61",1997-12-17,2,29.48
"5547","61",1997-12-18,1,28.49
"5548","61",1997-12-22,3,66.97
"5549","610",1997-01-25,2,34.75
"5550","611",1997-01-26,1,11.77
"5551","611",1997-04-08,12,163.61
"5552","612",1997-01-26,4,55.07
"5553","612",1997-06-21,1,11.77
"5554","613",1997-01-26,1,9.97
"5555","613",1997-07-01,1,11.77
"5556","613",1997-09-18,1,11.49
"5557","613",1997-11-14,1,11.49
"5558","613",1998-02-25,1,11.49
"5559","614",1997-01-26,3,38.71
"5560","615",1997-01-26,2,30.32
"5561","616",1997-01-26,1,24.99
"5562","617",1997-01-26,2,39.48
"5563","618",1997-01-26,2,18.95
"5564","618",1997-02-02,4,35.71
"5565","618",1997-02-22,1,7.78
"5566","619",1997-01-26,4,59.26
"5567","62",1997-01-04,10,186.67
"5568","620",1997-01-26,1,14.96
"5569","621",1997-01-26,2,19.95
"5570","621",1997-03-22,1,19.99
"5571","622",1997-01-26,1,15.76
"5572","623",1997-01-26,1,27.77
"5573","623",1997-07-12,1,13.97
"5574","624",1997-01-26,5,73.95
"5575","625",1997-01-26,4,57.85
"5576","625",1997-03-14,3,46.08
"5577","625",1997-04-10,2,29.98
"5578","625",1997-04-14,1,19.99
"5579","626",1997-01-26,1,14.37
"5580","627",1997-01-26,2,24.98
"5581","628",1997-01-26,1,9.77
"5582","629",1997-01-26,1,15.36
"5583","63",1997-01-04,2,27.34
"5584","63",1997-04-27,3,43.13
"5585","63",1998-03-30,2,28.97
"5586","630",1997-01-26,3,28.11
"5587","630",1997-09-23,2,18.98
"5588","630",1997-12-08,4,43.96
"5589","630",1998-03-29,2,27.98
"5590","631",1997-01-26,1,13.97
"5591","632",1997-01-26,1,14.37
"5592","633",1997-01-26,1,12.77
"5593","633",1997-02-14,5,75.2
"5594","634",1997-01-26,1,14.99
"5595","635",1997-01-26,5,53.29
"5596","636",1997-01-26,1,15.36
"5597","637",1997-01-27,1,14.96
"5598","638",1997-01-27,2,9.98
"5599","639",1997-01-27,3,73.97
"5600","64",1997-01-04,1,13.97
"5601","640",1997-01-27,1,15.36
"5602","641",1997-01-27,4,50.54
"5603","641",1997-02-16,3,39.32
"5604","641",1997-07-05,4,56.07
"5605","641",1997-08-02,2,24.73
"5606","641",1997-10-19,3,41.97
"5607","641",1997-11-02,3,40.97
"5608","641",1998-02-08,8,111.3
"5609","641",1998-03-26,1,10.99
"5610","641",1998-04-11,1,12.99
"5611","641",1998-06-23,2,45.98
"5612","642",1997-01-27,1,6.79
"5613","643",1997-01-27,2,29.33
"5614","643",1997-02-13,1,18.36
"5615","643",1997-02-28,3,28.14
"5616","643",1997-06-27,1,7.78
"5617","643",1997-08-14,1,6.77
"5618","644",1997-01-27,4,165.07
"5619","644",1998-01-27,1,11.88
"5620","645",1997-01-27,1,14.37
"5621","645",1998-01-13,2,32.98
"5622","645",1998-05-11,1,16.99
"5623","646",1997-01-27,1,11.77
"5624","647",1997-01-27,2,24.74
"5625","648",1997-01-27,2,29.73
"5626","648",1997-02-07,1,9.98
"5627","648",1997-04-18,1,13.97
"5628","648",1997-11-14,1,10.49
"5629","648",1997-12-23,1,10.49
"5630","649",1997-01-27,1,13.97
"5631","649",1997-03-28,1,15.36
"5632","649",1998-01-28,1,14.49
"5633","649",1998-02-01,1,15.49
"5634","649",1998-02-17,1,15.49
"5635","649",1998-04-16,3,44.47
"5636","65",1997-01-04,3,35.31
"5637","650",1997-01-27,1,21.37
"5638","650",1997-03-13,2,29.33
"5639","650",1998-03-21,2,22.48
"5640","651",1997-01-27,1,36.99
"5641","651",1997-10-30,4,52.46
"5642","651",1997-11-25,2,28.48
"5643","652",1997-01-27,1,9.77
"5644","653",1997-01-27,2,28.74
"5645","654",1997-01-27,1,14.37
"5646","655",1997-01-27,1,11.77
"5647","655",1997-01-30,1,14.37
"5648","655",1997-02-26,1,14.37
"5649","655",1997-07-27,7,76.79
"5650","655",1997-08-07,3,26.83
"5651","655",1997-09-02,2,14.58
"5652","656",1997-01-27,2,31.52
"5653","656",1997-03-09,1,11.77
"5654","657",1997-01-27,4,61.05
"5655","657",1998-03-26,5,77.45
"5656","658",1997-01-27,3,37.03
"5657","659",1997-01-27,2,28.47
"5658","659",1997-03-18,2,26.73
"5659","66",1997-01-04,2,21.98
"5660","660",1997-01-27,6,70.83
"5661","660",1997-03-20,3,28.86
"5662","660",1997-03-26,1,19.3
